id,likes,caption,imageURL,image_labels
CQdUfjfBKt5,57881,Texture earrings #zarawoman #accesories,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/206079540_536812624017703_5952765147460870482_n.jpg?_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=hm9hAY4pFbYAX-IltSB&tn=oFZ-Gq2sllr-Yy4I&edm=AABBvjUBAAAA&ccb=7-4&oh=e4cca5ea41d3716d276769c9810add71&oe=61985400&_nc_sid=83d603,"['Forehead', 'Nose', 'Face', 'Cheek', 'Skin', 'Lip', 'Chin', 'Eyebrow', 'Eye', 'Eyelash']"
CQZBwrtCzil,46456,Vive la fête! #zarawoman,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/204639692_948076642698485_2648221423106385605_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=5oN125slXCcAX9nULYg&edm=AABBvjUBAAAA&ccb=7-4&oh=a170c5c12c00a4ade311834563f45c08&oe=61941894&_nc_sid=83d603,"['Face', 'Lip', 'Smile', 'Shoulder', 'Muscle', 'Flash photography', 'Fashion', 'Jaw', 'Standing', 'Gesture']"
CQYvhniBzi7,36998,Vive la fête! #zarawoman,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/203830363_526103508742637_2796044200628757554_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=QKE099Ub2RwAX_Qd6sD&edm=AABBvjUBAAAA&ccb=7-4&oh=ce0744b008d64eeecc4262efffa49b50&oe=6198D23B&_nc_sid=83d603,"['Sky', 'Vehicle', 'Motor vehicle', 'Hood', 'Automotive design', 'Car', 'Wheel', 'Mode of transport', 'Tire', 'Travel']"
CQYGSbKCy09,52992,Vive la fête! #zarawoman,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/203642709_320268182893287_7978007757609830367_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=103&_nc_ohc=aocuGpqzL7oAX8OIHbC&edm=AABBvjUBAAAA&ccb=7-4&oh=a6ef5198f12cb22ef43e243469d3eccb&oe=6193A27F&_nc_sid=83d603,"['Glasses', 'Sky', 'Vision care', 'Shoulder', 'White', 'Sunglasses', 'Eyewear', 'Goggles', 'Street fashion', 'Sleeve']"
CQQIkytBGUP,59767,"THE BEAUTY COLLECTION
#thereisnobeautyonlybeauties #zarabeauty",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/202047262_844309776469018_6554355857865015072_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Un31r_CggBcAX_PL-Ow&edm=AABBvjUBAAAA&ccb=7-4&oh=2b24e0d343f293e96504d7df18a755a9&oe=6198D52D&_nc_sid=83d603,"['Nose', 'Cheek', 'Skin', 'Lip', 'Hairstyle', 'Eyebrow', 'Eyelash', 'Mouth', 'Eye liner', 'Lipstick']"
CQOpBc9t8Rg,60025,"THE BEAUTY COLLECTION
#thereisnobeautyonlybeauties #zarabeauty",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/201976740_321834632750753_329707148060241216_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=zF_mLPS-s3kAX-qkoTG&edm=AABBvjUBAAAA&ccb=7-4&oh=a92424e3a90b7b33c8080505e7b4751a&oe=61984D27&_nc_sid=83d603,"['Gesture', 'Art', 'Font', 'Plant', 'Poster', 'Illustration', 'Cylinder', 'Cone', 'Drawing', 'Monochrome photography']"
CQOMTpcBRrW,47077,"THE BEAUTY COLLECTION.
#thereisnobeautyonlybeauties #zarabeauty",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/202249754_882736495944341_4423766945604325660_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=5PRd2wWjlcYAX9YncBP&edm=AABBvjUBAAAA&ccb=7-4&oh=50150552414d38641a713f6714dc9e91&oe=6198FD44&_nc_sid=83d603,"['Forehead', 'Nose', 'Cheek', 'Skin', 'Lip', 'Chin', 'Lipstick', 'Shoulder', 'Eyebrow', 'Mouth']"
CQNpDckhOO3,158394,Draped lingerie-style dress #zarawoman,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/e35/201495066_877247906164484_727115534780733301_n.jpg?_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=108&_nc_ohc=Rq2IRV09RH0AX86feai&edm=AABBvjUBAAAA&ccb=7-4&oh=d893c9ed86f363c6ffc1e11ec21e4fb4&oe=6197BE12&_nc_sid=83d603,"['Water', 'Sky', 'Flash photography', 'People in nature', 'Wood', 'Happy', 'Coastal and oceanic landforms', 'Lake', 'Leisure', 'Dusk']"
CQL9sNVB7EL,95087,Lace trim linen dress #zarawoman,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/201471543_334494151389159_6963132355346918160_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=103&_nc_ohc=BEuMbUw-8nMAX_Wtgrf&edm=AABBvjUBAAAA&ccb=7-4&oh=fed96d141449c8333a85a9a90c995b17&oe=619924BC&_nc_sid=83d603,"['Hand', 'People in nature', 'Dress', 'Flash photography', 'Human body', 'Thigh', 'Sunlight', 'Waist', 'Happy', 'Fashion design']"
CQLjvsWB_A5,95119,Linen blend halter top #zarawoman,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/201885513_149279293826002_810896746345565094_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=7VnMeYOIGI8AX-rcu8z&edm=AABBvjUBAAAA&ccb=7-4&oh=79b2ad5d8a0bf066191d84c51e72e5c5&oe=61990B2D&_nc_sid=83d603,"['Flash photography', 'Gesture', 'Comfort', 'Thigh', 'Waist', 'Knee', 'Happy', 'Elbow', 'Sportswear', 'Eyewear']"
CQDdZ6Hhc1k,167699,Going out tops. Low-slung skirts. Party like it’s 2001. #zarawoman,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/131459612_531436701370584_791205214437273694_n.jpg?_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=eCaKhVZCdLkAX-xxfEy&edm=AABBvjUBAAAA&ccb=7-4&oh=f834340b79559d994b761c8f04639164&oe=6197D66C&_nc_sid=83d603,"['Hair', 'Joint', 'Arm', 'Leg', 'Muscle', 'Human body', 'Brassiere', 'Flash photography', 'Thigh', 'Swimwear']"
CQBVpZ2hibR,56154,Weekend mantra: Petal to the metal. #zarawoman,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/200363338_491872692045360_7432162948472944465_n.jpg?_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=Tn-f9SD7UQ0AX_wwf1I&tn=oFZ-Gq2sllr-Yy4I&edm=AABBvjUBAAAA&ccb=7-4&oh=e2d413fcbc5cbdf90a9e732695d83fa1&oe=6197D53D&_nc_sid=83d603,"['Blue', 'Flash photography', 'Thigh', 'Cool', 'Cg artwork', 'Black hair', 'Art', 'Electric blue', 'Long hair', 'Human leg']"
CQA0DniBM9-,73969,Let the weekend go neon and on. #zarawoman,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/199370357_102958141976165_7905750263649732988_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=-9TLjhuRwaAAX9K5IuR&edm=AABBvjUBAAAA&ccb=7-4&oh=3346a59df59ab98e94aa06e66098c3f3&oe=6198EADD&_nc_sid=83d603,"['Joint', 'Shoulder', 'Flash photography', 'Thigh', 'Waist', 'People in nature', 'Brassiere', 'Grass', 'Navel', 'Abdomen']"
CP8n2DKhI5d,47907,"Beauty collection now available
#thereisnobeautyonlybeauties #zarabeauty #zara 

Creative Direction @baronandbaron
Photography @marilynminter
Makeup @diane.kendal
Thank you @ellenghr_",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/199051330_1511061395901339_926416072988334719_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=103&_nc_ohc=FqBcF8AKirgAX_NIhET&edm=AABBvjUBAAAA&ccb=7-4&oh=d3dff9dc4dab03a0eebc8c4312ed9c99&oe=61982040&_nc_sid=83d603,"['Liquid', 'Water', 'Automotive lighting', 'Eyelash', 'Purple', 'Organism', 'Art', 'Tints and shades', 'Magenta', 'Electric blue']"
CP8C-TWhfUg,37553,"Beauty collection now available
#thereisnobeautyonlybeauties #zarabeauty #zara 

Creative Direction @baronandbaron
Photography @marilynminter
Makeup @diane.kendal
Thank you Lindsey Wixson",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/198021398_304915004488697_509444989889847520_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=9JQpM-37b_QAX8SHkcz&tn=oFZ-Gq2sllr-Yy4I&edm=AABBvjUBAAAA&ccb=7-4&oh=10f4ae31e4b56e89487b9e332a5af480&oe=61981694&_nc_sid=83d603,"['Liquid', 'Water', 'Light', 'Purple', 'Blue', 'Eyelash', 'Fluid', 'Iris', 'Pink', 'Violet']"
CP7t_wyhakv,35766,"Beauty collection now available
#thereisnobeautyonlybeauties #zarabeauty #zara 

Creative Direction @baronandbaron
Photography @marilynminter
Makeup @diane.kendal
Thank you Lindsey Wixson",https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/200477063_193589012539566_2911039251946984375_n.jpg?_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=106&_nc_ohc=ob4D4q43elAAX8H9UBD&tn=oFZ-Gq2sllr-Yy4I&edm=AABBvjUBAAAA&ccb=7-4&oh=cb1f9407e8afa454aca15d30dac2d16c&oe=619832DD&_nc_sid=83d603,"['Hair', 'Head', 'Lip', 'Eyebrow', 'Eyelash', 'Mouth', 'Human body', 'Purple', 'Jaw', 'Flash photography']"
CP5-LlmBjRR,38746,Zara Woman Collection Spring Summer 2021 #zarawoman #newin,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/198333008_789416621721896_8458905401060481228_n.jpg?_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=108&_nc_ohc=6pUiCWw42uIAX97VGJr&edm=AABBvjUBAAAA&ccb=7-4&oh=7d215ceec0a911d617c60430b5a74b0e&oe=61981126&_nc_sid=83d603,"['Joint', 'Textile', 'Dress', 'Comfort', 'Thigh', 'Waist', 'Knee', 'Elbow', 'Flooring', 'Leisure']"
CP5oojwhkWx,43860,Zara Woman Collection Spring Summer 2021 #zarawoman #newin,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/198429341_2954331611489336_7289932924632878043_n.jpg?_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=108&_nc_ohc=JQ8YOoQEFRsAX_0QwcO&edm=AABBvjUBAAAA&ccb=7-4&oh=028359d0b4f9d97fd654cc0ec10cca97&oe=61991B62&_nc_sid=83d603,"['Hair', 'Smile', 'Skin', 'Joint', 'Head', 'Lip', 'Shoulder', 'Eyebrow', 'Eyelash', 'Ear']"
CP5ac8YBE6Q,89079,Zara Woman Collection Spring Summer 2021 #zarawoman #newin,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/198357046_950924325657354_9216568042857006901_n.jpg?_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=106&_nc_ohc=y0pUEHEawrkAX9Js4Ih&edm=AABBvjUBAAAA&ccb=7-4&oh=8c25345d2262dcdfc66c98f06f5c8faa&oe=6199377A&_nc_sid=83d603,"['Plant', 'Sky', 'Table', 'Fashion', 'Textile', 'Waist', 'Pink', 'Street fashion', 'Thigh', 'Petal']"
CP3cNFqhEl7,31441,"Beauty collection now available
#thereisnobeautyonlybeauties #zarabeauty #zara
Creative direction @baronandbaron
Photograps: #stevenmeisel
Still life photography @ramondmeier
Make up @diane.kendal
Hair @guidopalau
Styling #karltempler
Thank you @sachaquenby",https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/197612692_488325919094503_8576015463314847207_n.jpg?_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=4oPlbaEJTeEAX9tkm6g&edm=AABBvjUBAAAA&ccb=7-4&oh=c42601fc605e3dc67354c90027bd350e&oe=61982846&_nc_sid=83d603,"['Forehead', 'Hair', 'Nose', 'Cheek', 'Head', 'Lip', 'Eye', 'Eyebrow', 'Eyelash', 'Neck']"
CP3MKYDBcnx,32259,"Beauty collection now available
#thereisnobeautyonlybeauties #zarabeauty #zara
Creative direction @baronandbaron
Photograps: #stevenmeisel
Still life photography @ramondmeier
Make up @diane.kendal
Hair @guidopalau
Styling #karltempler
Thank you @sachaquenby",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/198803396_2027411504078357_2015548697747664806_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=mz_FMHo_D8YAX_mV_xc&tn=oFZ-Gq2sllr-Yy4I&edm=AABBvjUBAAAA&ccb=7-4&oh=007239adad706502496f0c2b73b3c06a&oe=61979D03&_nc_sid=83d603,"['Wood', 'Art', 'Sculpture', 'Cylinder', 'Household cleaning supply', 'Artifact', 'Waste container', 'Ancient history', 'Illustration', 'Drum']"
CP2fAinhJEr,31497,"Beauty collection now available
#thereisnobeautyonlybeauties #zarabeauty #zara
Creative direction @baronandbaron
Photograps: #stevenmeisel
Still life photography @ramondmeier
Make up @diane.kendal
Hair @guidopalau
Styling #karltempler
Thank you @y0laa",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/198224318_2308711259263991_5014375735369982592_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=xYKMBssKVgwAX_6WYR-&tn=oFZ-Gq2sllr-Yy4I&edm=AABBvjUBAAAA&ccb=7-4&oh=bd5138e7e5b375559d8af15fc72aacd0&oe=6197EE23&_nc_sid=83d603,"['Face', 'Forehead', 'Nose', 'Skin', 'Joint', 'Head', 'Lip', 'Lipstick', 'Eyebrow', 'Shoulder']"
CPyY1EbhojO,42060,"THE BEAUTY COLLECTION
Creative direction @baronandbaron
Beauty photography @davidsimsofficial
Make up @diane.kendal
Hair @guidopalau
Styling #karltempler
Still life Photography @lenancker
#thereisnobeautyonlybeauties #zarabeauty
Thank you @dibaamaty",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/197051576_307978891044339_3987669745053631307_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=103&_nc_ohc=G2gdX_gegDAAX85Jbw2&edm=AABBvjUBAAAA&ccb=7-4&oh=5d087532e26f2dab64881047b52f34b8&oe=6197AB50&_nc_sid=83d603,"['Lip', 'Chin', 'Eyebrow', 'Mouth', 'Eye', 'Eyelash', 'Blue', 'Azure', 'Flash photography', 'Jaw']"
CPx8J95B28o,42370,"THE BEAUTY COLLECTION
Creative direction @baronandbaron
Beauty photography @davidsimsofficial
Make up @diane.kendal
Hair @guidopalau
Styling #karltempler
Still life Photography @lenancker
#thereisnobeautyonlybeauties #zarabeauty
Thank you @dibaamaty",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/198113363_925768491596807_5782415543569563318_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=e2Kn0lZCZtQAX96NdQx&edm=AABBvjUBAAAA&ccb=7-4&oh=aea96e9e17b37a13d2ab9cc85fc0a2e1&oe=6197E8E9&_nc_sid=83d603,"['Hood', 'Automotive design', 'Window', 'Grille', 'Automotive exterior', 'Personal luxury car', 'Gadget', 'Vehicle', 'Tints and shades', 'Carbon']"
CPxaYg7he-N,36849,"THE BEAUTY COLLECTION
Creative direction @baronandbaron
Beauty photography @davidsimsofficial
Make up @diane.kendal
Hair @guidopalau
Styling #karltempler
Still life Photography @lenancker
#thereisnobeautyonlybeauties #zarabeauty
Thank you @dibaamaty",https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/197328101_471892493908723_2617765388060291591_n.jpg?_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=p5BoK9lhLOYAX9qBL0T&edm=AABBvjUBAAAA&ccb=7-4&oh=9f62e72f93d3972d877f2e7fed32b0cd&oe=61980152&_nc_sid=83d603,"['Forehead', 'Nose', 'Face', 'Hair', 'Head', 'Skin', 'Lip', 'Chin', 'Eyebrow', 'Eye']"
CPtIwuiha_I,20375,"ZARA BEAUTY collection now available

Creative Direction @baronandbaron
Film by @fabienbaron
Make up @diane.kendal
Hair @guidopalau
Styling @ludivinepoiblanc
Thank you @noraattal @juliacampbellgillies @yilan_hua
#thereisnobeautyonlybeauties #zarabeauty #zara",https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/e35/195374683_832108147406168_7479398530003625047_n.jpg?_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=108&_nc_ohc=f5hXiG2Mv-IAX8Muu2I&tn=oFZ-Gq2sllr-Yy4I&edm=AABBvjUBAAAA&ccb=7-4&oh=ae832267a2d942e858a1750d371f9c02&oe=6193D0D2&_nc_sid=83d603,"['Human body', 'Jaw', 'Neck', 'Entertainment', 'Music', 'Music artist', 'Display device', 'Electric blue', 'Electronic device', 'Event']"
CPsoAc1h_gY,19361,"ZARA BEAUTY collection now available

Creative Direction @baronandbaron
Film by @fabienbaron
Make up @diane.kendal
Hair @guidopalau
Styling @ludivinepoiblanc
Thank you @dibaamaty @hirschygrace @georgiapalmer 
#thereisnobeautyonlybeauties #zarabeauty #zara",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/197371649_790824508491227_7187596567470279781_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=nsICTcRjMGMAX_4oPtZ&edm=AABBvjUBAAAA&ccb=7-4&oh=a31ca49840b97ab5e1047747e83b4f91&oe=6193D391&_nc_sid=83d603,"['Font', 'Gas', 'Tints and shades', 'Electric blue', 'Rectangle', 'Entertainment', 'Display device', 'Event', 'Midnight', 'Darkness']"
CPsGi9KhDfO,19651,"ZARA BEAUTY collection now available

Creative Direction @baronandbaron
Film by @fabienbaron
Make up @diane.kendal
Hair @guidopalau
Styling @ludivinepoiblanc
Thank you @y0laa @sola5532 @nikki_kahr
#thereisnobeautyonlybeauties #zarabeauty #zara",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/196844902_924821688300478_6956276023181362928_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=1yeeSUZsr84AX-nB-q_&edm=AABBvjUBAAAA&ccb=7-4&oh=d62d28d4e934f33609c52a811f7b3da5&oe=6193B28A&_nc_sid=83d603,"['Forehead', 'Nose', 'Lip', 'Chin', 'Eyebrow', 'Mouth', 'Facial expression', 'Flash photography', 'Jaw', 'Neck']"
CPn_nw9BCMq,37088,"The beauty collection. Now available
Creative direction @baronandbaron
Beauty Photography @mario_sorrenti
Makeup @diane.kendal
Hair @bobrecine
Styling @mr_carlos_nazario
Thank you @palomija and @iamlulu_nyc

#thereisnobeautyonlybeauties #zarabeauty",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/194272964_510141223362443_2898809307899062375_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=GjbEQyW17VEAX856Mn4&edm=AABBvjUBAAAA&ccb=7-4&oh=d958ee3c95cc117817146fe4c00908ec&oe=6198D151&_nc_sid=83d603,"['Nose', 'Cheek', 'Skin', 'Lip', 'Chin', 'Lipstick', 'Eyebrow', 'Shoulder', 'Mouth', 'Eyelash']"
CPnk-fhhDhV,27893,"The beauty collection. Now available
Creative direction @baronandbaron
Still life photography @ramondmeier

#thereisnobeautyonlybeauties #zarabeauty",https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/194426623_586514088981548_3204450728673409676_n.jpg?_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=108&_nc_ohc=-HgdFDhyt6wAX_BGLC8&edm=AABBvjUBAAAA&ccb=7-4&oh=f8b818432e66c667bc1030d8f11b5a24&oe=61989DC4&_nc_sid=83d603,"['Chair', 'Font', 'Art', 'Rectangle', 'Tints and shades', 'Magenta', 'Heart', 'Pattern', 'Cap', 'Paper']"
CPnCadmhlwE,27300,"The beauty collection. Now available
Creative direction @baronandbaron
Beauty Photography @mario_sorrenti
Makeup @diane.kendal
Hair @bobrecine
Styling @mr_carlos_nazario
Still life photography @ramondmeier
Thank you @achenrin

#thereisnobeautyonlybeauties #zarabeauty",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/194475490_521156992387773_4671690245874752041_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=qcOpPB4NCf4AX-9-2y4&tn=oFZ-Gq2sllr-Yy4I&edm=AABBvjUBAAAA&ccb=7-4&oh=51b26f24b2c870845cf157a590688b2c&oe=619959F2&_nc_sid=83d603,"['Forehead', 'Nose', 'Cheek', 'Skin', 'Lip', 'Chin', 'Hairstyle', 'Eyebrow', 'Eyelash', 'Mouth']"
CPlu2_FB7CM,116489,"©️ F JERRY, LLC 2021 PRINT T-SHIRT @dudewithsign",https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/195727176_824879548124323_3209173975576169306_n.jpg?_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=boTFuwnqlr4AX9tHRrv&edm=AABBvjUBAAAA&ccb=7-4&oh=e430b8cb68a6ac6192956e81348c360a&oe=6198FF60&_nc_sid=83d603,"['Hairstyle', 'Photograph', 'White', 'Window', 'Street fashion', 'Car', 'Fashion', 'Waist', 'Gesture', 'Happy']"
CPlay6Fh1MU,51327,"©️ F JERRY, LLC 2021 PRINT T-SHIRT @dudewithsign",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/195431831_1136339490179602_4757313319109398581_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=HTM3ZERKQjUAX9HldNJ&edm=AABBvjUBAAAA&ccb=7-4&oh=f1113e8b5e430e24161cdc9ed92d68e0&oe=61982DEF&_nc_sid=83d603,"['Tire', 'Wheel', 'Photograph', 'Motor vehicle', 'Vehicle', 'Window', 'Yellow', 'Car', 'Street fashion', 'Asphalt']"
CPlREfmBouW,98983,"©️ F JERRY, LLC 2021 PRINT T-SHIRT @dudewithsign",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/194458658_4107534262666871_3259785112287851901_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Q0-TBAnM3NoAX9NUw8O&edm=AABBvjUBAAAA&ccb=7-4&oh=1ec6ee0de747f81d3643e5aff54bfb35&oe=619978FA&_nc_sid=83d603,"['Footwear', 'Jeans', 'Land vehicle', 'Hairstyle', 'Photograph', 'Wheel', 'White', 'Skateboard truck', 'Sports equipment', 'Street fashion']"
CPiTBq-hUhF,28299,"The Beauty Collection. Now available
Creative Direction @baronandbaron
Beauty Photography @nadineijewere
Make up @diane.kendal
Hair @shioritakahashi 
Styling @kphelan123
Thank you @jethrosapon
#zaraneauty #thereisnobeautyonlybeauties",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/193643341_1804815813011283_9203209615623424543_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=103&_nc_ohc=jHxs4qmOnpMAX_q_qs9&edm=AABBvjUBAAAA&ccb=7-4&oh=a19325ee6d8dbb07bd95541a61d799d0&oe=61991A25&_nc_sid=83d603,"['Hair', 'Forehead', 'Nose', 'Cheek', 'Head', 'Lip', 'Chin', 'Eyebrow', 'Jheri curl', 'Eye']"
CPh2vcUhD2o,32180,"The Beauty Collection. Now available
Creative Direction @baronandbaron
Beauty Photography @nadineijewere
Make up @diane.kendal
Hair @shioritakahashi 
Styling @kphelan123
Thank you @fadhi.mohamed
#zaraneauty #thereisnobeautyonlybeauties",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/193605492_887218398528125_5780780236362429906_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=hwRpdjWld1gAX_EhuNX&edm=AABBvjUBAAAA&ccb=7-4&oh=f0d47a6cc14c30d370a869856dc73913&oe=6197B517&_nc_sid=83d603,"['Pink', 'Font', 'Material property', 'Petal', 'Magenta', 'Tints and shades', 'Art', 'Electric blue', 'Pattern', 'Automotive wheel system']"
CPgbhyWBCB3,30329,"The Beauty Collection. Now available
Creative Direction @baronandbaron
Beauty Photography @nadineijewere
Make up @diane.kendal
Hair @shioritakahashi 
Styling @kphelan123
Thank you @bibiabdulkadir and @georgiapalmer 
#zaraneauty #thereisnobeautyonlybeauties",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/193837018_308767564137769_3679601417121294709_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=zQ07H3urEEIAX9sIZPb&edm=AABBvjUBAAAA&ccb=7-4&oh=1aabd3c8ecf0a9bfe8e05b323c9f1d7b&oe=6197C0FD&_nc_sid=83d603,"['Hair', 'Head', 'Chin', 'Jheri curl', 'Eyebrow', 'Eyelash', 'Black hair', 'Wig', 'Flash photography', 'Happy']"
CPV9qE8Bl33,61903,"Fresh fruit, fresh fit #zarawoman #zaranewin",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/192802118_380463993343593_1219574848165306637_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=fl9TEg6lA4UAX8Qqd8B&edm=AABBvjUBAAAA&ccb=7-4&oh=1951d01402de8a489cb9b5afe7f24362&oe=6198F91B&_nc_sid=83d603,"['Sky', 'Food', 'Public space', 'Travel', 'Natural foods', 'Leisure', 'Hawker', 'Tire', 'Fruit', 'Event']"
CPVrIhmBkXU,38670,...dot dot dot… #zarawoman #zaranewin,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/192327714_533688484456157_2288488283451951349_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=YOj-50iXofQAX8N4Dxz&edm=AABBvjUBAAAA&ccb=7-4&oh=d8c7f3f78ea13de9b80ec8ef901a07d7&oe=6197D61D&_nc_sid=83d603,"['Glasses', 'Water', 'Sky', 'Photograph', 'Vision care', 'White', 'Sunglasses', 'Light', 'Goggles', 'Human']"
